,id,minute,possession_team,play_pattern,team,player,shot_end_location,position,location,duration,shot_one_on_one,shot_outcome,shot_type,match_id,under_pressure
116348,5cdc0dad-f528-4ca6-8bf5-43b55af9a2e1,69,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[109.5, 35.4]",Center Forward,"[106.8, 34.0]",0.2548,,Blocked,Open Play,265837,
116349,34230b47-b743-4c22-9a61-924f716105b0,80,Real Sociedad,From Throw In,Real Sociedad,Carlos Alberto Vela Garrido,"[120.0, 36.0, 0.2]",Center Forward,"[109.7, 34.5]",0.5135,,Post,Open Play,265837,True
116350,b6f94a15-d464-4760-8420-6a8f6fdfc45b,80,Real Sociedad,From Throw In,Real Sociedad,Carlos Alberto Vela Garrido,"[115.0, 32.7]",Center Forward,"[114.0, 31.8]",0.143699,,Blocked,Open Play,265837,
116351,47f52576-8923-452b-be76-00238c36e9be,80,Real Sociedad,From Throw In,Real Sociedad,Sergio Canales Madrazo,"[107.3, 32.3]",Right Wing,"[105.9, 31.8]",0.1493,,Blocked,Open Play,265837,
116352,6e3bd054-9b51-4bce-a598-5915fc0e1cff,88,Barcelona,Regular Play,Barcelona,Neymar da Silva Santos Junior,"[104.8, 37.6]",Center Forward,"[103.6, 37.3]",0.1735,,Blocked,Open Play,265837,
116353,54591874-5501-4325-b28d-a3364138ce67,88,Barcelona,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,"[110.8, 32.7]",Center Attacking Midfield,"[105.4, 28.9]",0.5337,,Blocked,Open Play,265837,
116354,1482e48a-f0c2-4f27-8c49-af93198b035b,90,Barcelona,Regular Play,Barcelona,Neymar da Silva Santos Junior,"[120.0, 47.5, 1.2]",Center Forward,"[90.3, 29.8]",1.496171,,Off T,Open Play,265837,
116355,15e452da-2b21-47f7-b212-39cf0e8f4b56,92,Barcelona,From Goal Kick,Barcelona,Andrés Iniesta Luján,"[120.0, 31.8, 6.8]",Left Center Midfield,"[95.1, 28.6]",1.241086,,Off T,Open Play,265837,
116356,7d9f0b38-909e-4c36-ade5-64d51e29f816,17,Barcelona,From Throw In,Barcelona,Andrés Iniesta Luján,"[117.6, 40.2, 0.4]",Left Center Midfield,"[94.1, 42.6]",1.102501,,Saved,Open Play,266462,
116357,8cfc16ac-d9d2-468f-8dd5-4e10dc6f8bda,21,Barcelona,Regular Play,Barcelona,Andrés Iniesta Luján,"[120.0, 42.8, 5.7]",Left Center Midfield,"[92.6, 42.0]",1.395571,,Off T,Open Play,266462,
116358,18a0e604-e71a-49b5-8311-49c5f06ada7c,28,Osasuna,From Corner,Osasuna,Manuel Onwu Villafranca,"[120.0, 43.1, 5.1]",Left Wing,"[93.7, 18.8]",1.332592,,Off T,Open Play,266462,True
116359,804981bf-265d-423c-a256-d66287d37def,38,Barcelona,From Free Kick,Barcelona,Pedro Eliezer Rodríguez Ledesma,"[113.6, 47.3]",Right Wing,"[109.8, 52.4]",0.4389,,Blocked,Open Play,266462,
116360,0e6aaedf-f0ab-4d69-8e81-343ed0d57366,41,Osasuna,From Corner,Osasuna,Manuel Jesús Ortiz Toribio,"[120.0, 55.2, 1.1]",Right Center Midfield,"[108.9, 32.1]",1.978195,,Off T,Open Play,266462,True
116361,5a863640-b121-424e-88cc-83008448baed,43,Barcelona,From Corner,Barcelona,Marc Bartra Aregall,"[120.0, 40.2, 4.8]",Right Center Back,"[111.8, 40.3]",0.471913,,Off T,Open Play,266462,
116362,1177d752-c72e-4076-889b-48e00087d3d9,46,Osasuna,Regular Play,Osasuna,Roberto Torres Morales,"[118.3, 36.7, 0.2]",Right Wing,"[89.5, 27.0]",0.957052,,Saved,Open Play,266462,
116363,29a32d6b-8086-4354-8515-70a98596c5e5,57,Barcelona,Regular Play,Barcelona,Francesc Fàbregas i Soler,"[117.0, 44.9, 1.0]",Center Forward,"[111.0, 52.0]",0.724,,Saved,Open Play,266462,
116364,e504fb3b-9e48-4d53-9560-956c5f0e4f18,60,Barcelona,Regular Play,Barcelona,Francesc Fàbregas i Soler,"[120.0, 40.0, 5.4]",Center Forward,"[108.5, 49.9]",0.923214,True,Off T,Open Play,266462,
116365,c4b0b91c-15cb-40ba-8b5b-bec6e14f1999,64,Osasuna,From Goal Kick,Osasuna,Francisco Andrés Silva Gajardo,"[120.0, 46.9, 4.2]",Left Center Midfield,"[86.1, 53.4]",1.310151,,Off T,Open Play,266462,
116366,cdace4bc-135e-4171-9bd0-50e9fb31f02c,66,Barcelona,From Corner,Barcelona,Francesc Fàbregas i Soler,"[120.0, 35.3, 0.5]",Center Forward,"[90.7, 39.8]",1.472834,,Off T,Open Play,266462,
116367,52552595-f139-4b69-a322-f40c26f4e535,69,Barcelona,From Free Kick,Barcelona,Adriano Correia Claro,"[120.0, 48.7, 5.9]",Left Back,"[91.8, 23.6]",1.389438,,Off T,Open Play,266462,
116368,1996faf9-1ec3-4577-b60e-87b54d80fd9f,74,Barcelona,From Throw In,Barcelona,Francesc Fàbregas i Soler,"[111.7, 31.9]",Right Center Midfield,"[110.2, 30.1]",0.1266,,Blocked,Open Play,266462,
116369,0dccb603-543b-4e5a-92a2-a31396cd9ca2,78,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 48.6, 0.2]",Center Forward,"[96.2, 30.5]",1.30041,,Off T,Open Play,266462,
116370,7d98b8c5-61c2-4aca-a61e-1f6f0b29cd22,81,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[116.7, 44.0, 0.2]",Center Forward,"[114.9, 46.0]",0.460144,,Saved,Open Play,266462,
116371,d418f068-1641-4365-9f58-1d4b831a6d5b,86,Barcelona,From Corner,Barcelona,Adriano Correia Claro,"[103.3, 29.5]",Left Back,"[93.2, 24.7]",1.0762,,Blocked,Open Play,266462,
116372,80ee025a-7e7d-4b14-9d64-1259d744aaed,8,Barcelona,From Counter,Barcelona,Francesc Fàbregas i Soler,"[116.4, 36.9, 0.0]",Right Center Midfield,"[110.3, 27.9]",0.629482,True,Saved,Open Play,267192,
116373,44fda962-2fb9-4bd5-acb9-573be1ca516a,8,Barcelona,From Counter,Barcelona,Alexis Alejandro Sánchez Sánchez,"[120.0, 37.9, 0.4]",Left Wing,"[111.0, 40.3]",0.744857,,Goal,Open Play,267192,
116374,63718265-af39-40c1-a76d-792cd923c3cb,12,Barcelona,Regular Play,Barcelona,Alexis Alejandro Sánchez Sánchez,"[119.6, 35.5, 0.4]",Left Wing,"[119.4, 33.7]",0.763491,True,Saved,Open Play,267192,
116375,9caaf4c4-102f-4f33-86aa-dc0ccb4f313a,16,Celta Vigo,Regular Play,Celta Vigo,Alejandro López Sánchez,"[97.8, 32.7]",Center Attacking Midfield,"[95.7, 31.8]",0.1341,,Blocked,Open Play,267192,
116376,5bf8ed80-e00f-491e-9a47-6c8f0d6ccd9f,19,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[111.1, 55.0]",Center Forward,"[109.9, 57.0]",0.664638,,Blocked,Open Play,267192,True
116377,482f9eb1-7e29-46c9-bdd8-211181fbfb8f,20,Celta Vigo,Regular Play,Celta Vigo,Augusto Matías Fernández,"[106.3, 40.0]",Right Wing,"[104.6, 39.9]",0.1834,,Blocked,Open Play,267192,
116378,0b342988-840d-4486-bd1e-aea712519391,21,Barcelona,Regular Play,Barcelona,Daniel Alves da Silva,"[120.0, 43.6, 5.3]",Right Back,"[103.4, 56.9]",0.938265,,Off T,Open Play,267192,
116379,cda13343-c27b-4e60-a02a-c1ab4a0a1c53,24,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[100.7, 46.4]",Center Forward,"[88.9, 48.9]",0.544534,,Blocked,Free Kick,267192,
116380,cd0d344b-ae19-4a96-9412-2621509ab0ba,26,Celta Vigo,From Throw In,Celta Vigo,Charles Días Barbosa de Oliveira,"[117.2, 42.6, 0.4]",Center Forward,"[106.2, 60.3]",0.7718,True,Saved,Open Play,267192,
116381,7c6ac1d0-3a04-4c9a-b5d8-8cf409223389,27,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 32.6, 0.8]",Center Forward,"[110.5, 49.4]",1.090763,,Off T,Open Play,267192,
116382,93c313ac-7c5d-4cd8-8e3b-ea1519cc078d,27,Celta Vigo,From Goal Kick,Celta Vigo,Rafael Alcântara do Nascimento,"[120.0, 44.9, 0.0]",Right Center Midfield,"[94.5, 30.3]",0.993352,,Off T,Open Play,267192,
116383,7c710653-1450-4d1e-b7b1-d0e73b2c1ee0,28,Celta Vigo,Regular Play,Celta Vigo,Rafael Alcântara do Nascimento,"[119.0, 41.3, 0.0]",Right Center Midfield,"[103.1, 37.3]",0.6765,,Saved,Open Play,267192,
116384,8d431de5-f51e-4ef9-ba0e-3a9d9d1a1fed,31,Barcelona,From Free Kick,Barcelona,Francesc Fàbregas i Soler,"[105.5, 36.3]",Right Center Midfield,"[104.3, 35.8]",0.480845,,Blocked,Open Play,267192,True
116385,6f94b161-86b7-4c61-b9f0-925402326d2d,31,Barcelona,From Free Kick,Barcelona,Alexandre Dimitri Song-Billong,"[103.5, 51.7]",Left Center Midfield,"[102.2, 52.7]",0.617237,,Blocked,Open Play,267192,True
116386,26f81173-c07e-4bbe-b9d5-38bc4e26fb55,44,Celta Vigo,From Free Kick,Celta Vigo,Alejandro López Sánchez,"[119.0, 43.2, 0.7]",Center Attacking Midfield,"[100.4, 55.9]",0.752187,,Saved,Open Play,267192,
116387,6b38cdaa-c366-4ab7-af1e-0f7508b27175,45,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 31.5, 0.0]",Center Forward,"[108.5, 45.2]",1.136716,,Off T,Open Play,267192,
116388,bdd5ab77-9be9-4ad2-b0d0-8a200aa7bc12,46,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[100.1, 40.9]",Center Forward,"[97.3, 41.3]",0.573249,,Blocked,Open Play,267192,True
116389,f55ff33c-2660-4a90-9f2d-921554275db4,47,Barcelona,From Throw In,Barcelona,Francesc Fàbregas i Soler,"[120.0, 43.1, 2.8]",Right Center Midfield,"[96.4, 42.2]",1.025988,,Post,Open Play,267192,
116390,affb0873-3250-49f9-aebe-8d6201b04e52,51,Celta Vigo,Regular Play,Celta Vigo,Charles Días Barbosa de Oliveira,"[119.4, 36.4, 0.2]",Center Forward,"[105.1, 33.8]",0.8218,,Saved,Open Play,267192,
116391,847cafe5-f6b4-431d-bc48-30b8e9e3c33f,53,Barcelona,From Counter,Barcelona,Francesc Fàbregas i Soler,"[120.0, 36.8, 0.3]",Right Center Midfield,"[108.7, 29.4]",0.212581,True,Goal,Open Play,267192,True
116392,5f8de027-c338-4909-9a13-2499c50b3d46,56,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[117.5, 45.1, 0.2]",Center Forward,"[112.1, 49.5]",0.380115,True,Saved,Open Play,267192,
116393,5d3ad6ad-6c23-4300-9fa2-b058c805113f,63,Celta Vigo,From Throw In,Celta Vigo,Charles Días Barbosa de Oliveira,"[120.0, 43.8, 4.8]",Center Forward,"[109.5, 40.1]",1.687857,,Off T,Open Play,267192,True
116394,d78b9853-fb4f-4c39-b25d-300ca9545ea5,66,Celta Vigo,From Free Kick,Celta Vigo,Manuel Agudo Durán,"[120.0, 36.6, 2.8]",Left Wing,"[97.4, 27.5]",0.9244,,Post,Free Kick,267192,
116395,96f4093c-2b47-466f-a05f-34f5744c9e27,66,Celta Vigo,From Free Kick,Celta Vigo,Rafael Alcântara do Nascimento,"[109.7, 42.3]",Right Center Midfield,"[98.1, 44.4]",0.5358,,Blocked,Open Play,267192,True
116396,bb3a48d8-c775-4930-8b49-1acbc3aed0ca,73,Barcelona,Regular Play,Barcelona,Pedro Eliezer Rodríguez Ledesma,"[120.0, 37.4, 3.0]",Right Wing,"[109.7, 29.3]",0.87929,,Post,Open Play,267192,
116397,1db49462-0a4b-4dd1-87db-c6c6824ff667,78,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[117.5, 36.4, 1.0]",Center Forward,"[106.0, 28.0]",0.243734,,Saved,Open Play,267192,
116398,0b6ba24c-69cc-44d3-a2d8-ecda362bc23a,79,Barcelona,From Corner,Barcelona,Marc Bartra Aregall,"[120.0, 48.5, 0.7]",Left Center Back,"[111.7, 31.4]",0.900665,,Off T,Open Play,267192,True
116399,8792f9d8-7156-45ce-b011-811d6b69f5da,80,Barcelona,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,"[117.2, 40.5, 0.6]",Center Forward,"[107.8, 50.5]",0.595563,,Saved,Open Play,267192,
116400,8daca4f7-d91b-44e3-901d-7a78d32af3d8,83,Celta Vigo,From Throw In,Celta Vigo,Santiago Mina Lorenzo,"[111.0, 35.7]",Right Wing,"[108.7, 33.9]",0.09,,Blocked,Open Play,267192,
116401,5eb760d8-cdec-47a2-a7e3-a698c280985e,85,Barcelona,From Throw In,Barcelona,Cristian Tello Herrera,"[120.0, 35.3, 2.3]",Left Wing,"[109.2, 27.8]",0.468251,,Off T,Open Play,267192,
116402,9472840b-f732-4f7f-a0bc-1cd4ebd87e91,90,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[115.8, 38.0, 2.4]",Center Forward,"[100.9, 32.0]",0.402948,,Saved,Open Play,267192,
116403,18f06077-dc49-46f4-8a16-02502ae9bd9c,92,Barcelona,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,"[117.9, 50.1, 0.1]",Center Forward,"[117.5, 52.3]",0.186608,,Saved,Open Play,267192,
116404,a96e690a-b304-4673-bb80-6e631b104661,4,Barcelona,From Free Kick,Barcelona,Pedro Eliezer Rodríguez Ledesma,"[108.8, 53.3]",Left Wing,"[107.6, 54.4]",0.2177,,Blocked,Open Play,266420,
116405,6b28e0d3-3123-4df4-9598-2296eff82596,4,Barcelona,From Free Kick,Barcelona,Daniel Alves da Silva,"[109.3, 41.1]",Right Back,"[97.2, 57.8]",0.8144,,Blocked,Open Play,266420,
116406,23cfea31-6135-4826-a28d-1445880803b3,4,Barcelona,From Free Kick,Barcelona,Andrés Iniesta Luján,"[119.6, 39.8, 2.4]",Right Center Midfield,"[96.3, 38.6]",0.9242,,Saved,Open Play,266420,True
116407,edf87d77-d27d-420b-b61f-38c4cff1cabb,5,Barcelona,From Corner,Barcelona,Adriano Correia Claro,"[107.1, 37.7]",Left Back,"[93.6, 31.2]",0.5738,,Blocked,Open Play,266420,
116408,ad493082-b88f-450e-a55d-f78bb8cb9a17,12,Barcelona,From Free Kick,Barcelona,Gerard Piqué Bernabéu,"[120.0, 34.6, 2.6]",Left Center Back,"[112.8, 38.2]",0.6608,True,Off T,Open Play,266420,
116409,f678a632-43ff-4c5f-9126-56947188fa4d,13,Almería,Regular Play,Almería,Aleix Vidal Parreu,"[106.0, 27.0]",Left Wing,"[105.1, 26.0]",0.1244,,Blocked,Open Play,266420,
116410,153f0b6e-99dd-45dd-8101-516e6c4c9070,20,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.5, 1.6]",Center Forward,"[100.7, 46.2]",1.0353,,Goal,Open Play,266420,
116411,091642a7-7c6f-42be-b9a3-f294da10d861,24,Almería,From Free Kick,Almería,Fernando Soriano Marco,"[120.0, 49.5, 2.0]",Center Attacking Midfield,"[109.1, 47.1]",0.6622,,Off T,Open Play,266420,True
116412,137eace8-04aa-4736-aad5-928c8b16bae9,25,Barcelona,From Goal Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.6, 5.3]",Center Forward,"[103.6, 39.4]",0.8204,,Off T,Open Play,266420,
116413,66862939-2c67-4d21-a083-ecc25f8ba7f3,32,Barcelona,Regular Play,Barcelona,Alexis Alejandro Sánchez Sánchez,"[120.0, 43.6, 4.9]",Right Wing,"[103.3, 60.2]",0.6576,,Off T,Open Play,266420,
116414,646fa5ae-65c7-4d82-8d0d-a9ebafa77766,43,Almería,From Free Kick,Almería,Rodrigo Ríos Lozano,"[120.0, 41.1, 6.3]",Center Forward,"[101.2, 58.3]",1.1346,,Off T,Open Play,266420,True
