,id,minute,possession_team,play_pattern,team,player,shot_end_location,position,location,duration,shot_one_on_one,shot_outcome,shot_type,match_id,under_pressure,Goal,Goal_Win
124505,cdbb16bd-9e3d-48cc-901f-4483ca953c89,36,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 38.8, 2.9]",Right Center Forward,"[105.7, 35.2]",0.704655,,Post,Open Play,9726,,0,False
124506,a0dc789f-5ab7-4e18-bf10-538ff9e833d6,36,Barcelona,Regular Play,Barcelona,Aleix Vidal Parreu,"[116.3, 40.7, 1.8]",Right Midfield,"[104.6, 46.5]",1.68553,,Saved,Open Play,9726,,0,False
124507,c513fd4f-2fd6-41ef-bf40-fc96977422e8,40,Barcelona,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 44.1, 0.2]",Right Center Forward,"[102.1, 30.9]",0.795944,,Post,Open Play,9726,,0,False
124508,3da44fc7-6bac-4aaf-9848-22abab0865f8,40,Barcelona,From Counter,Barcelona,José Paulo Bezzera Maciel Júnior,"[120.0, 43.7, 0.3]",Left Defensive Midfield,"[115.9, 30.9]",0.913934,,Goal,Open Play,9726,True,1,True
124509,38f948a2-82bc-440c-bd55-28984c66316c,44,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[114.0, 38.3]",Left Center Forward,"[112.2, 38.1]",0.252742,,Blocked,Open Play,9726,,0,False
124510,77c670f8-582d-4079-8d84-92723dbda1c5,44,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[119.7, 38.6, 0.5]",Left Center Forward,"[118.1, 35.1]",0.253229,,Saved,Open Play,9726,,0,False
124512,ee4ac7bb-2cd9-401f-80a1-53d58327a549,46,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 37.1, 0.3]",Left Center Forward,"[113.1, 33.4]",0.358798,,Goal,Open Play,9726,,1,True
124513,aa4d918b-d44c-4e90-8720-9febed38c4bd,48,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[110.4, 29.9]",Right Center Forward,"[108.9, 28.9]",0.049833,,Blocked,Open Play,9726,,0,False
124517,2bb06aba-80e2-479d-a774-dcd339d82c97,66,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 44.1, 0.9]",Right Center Forward,"[90.6, 42.8]",1.115496,,Post,Free Kick,9726,,0,False
124518,f32d8230-7aa9-4f73-aedf-c6e4e2a32d3b,66,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.2, 1.6]",Right Center Forward,"[101.3, 41.9]",0.697874,,Off T,Open Play,9726,,0,False
124519,0e7f0d9b-d5c3-45f9-ba07-3b48285851d7,69,Barcelona,Other,Barcelona,Lionel Andrés Messi Cuccittini,"[119.3, 42.8, 1.4]",Right Center Forward,"[108.2, 40.1]",0.375255,,Saved,Penalty,9726,,0,False
124520,a4529126-1c53-4d9d-8b62-4c62121c4591,74,Barcelona,Regular Play,Barcelona,Jordi Alba Ramos,"[120.0, 36.1, 0.2]",Left Back,"[112.6, 31.7]",0.452493,,Post,Open Play,9726,,0,False
124521,09a06b42-8ea2-49fa-a3c1-096e914c92c4,74,Barcelona,Regular Play,Barcelona,José Paulo Bezzera Maciel Júnior,"[120.0, 39.6, 0.9]",Left Defensive Midfield,"[115.2, 40.4]",0.301472,,Goal,Open Play,9726,,1,True
124522,034a66ce-7590-4718-98c1-2d47bf506396,79,Barcelona,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.6, 2.4]",Right Center Forward,"[106.5, 36.5]",0.449363,,Off T,Open Play,9726,,0,False
124524,173ca3cf-3e93-4192-8641-3e7c0518987b,80,Barcelona,Regular Play,Barcelona,Aleix Vidal Parreu,"[120.0, 42.8, 5.3]",Right Midfield,"[104.4, 47.5]",0.502833,,Off T,Open Play,9726,,0,False
124525,36dddbdb-75c8-4a4b-997b-59956cbab56a,83,Barcelona,From Counter,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 36.0, 1.3]",Left Center Forward,"[110.0, 30.2]",0.320745,True,Post,Open Play,9726,,0,False
124528,98c34f9a-e97a-4316-9e81-a867131841a2,8,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.5, 3.7]",Right Center Forward,"[93.4, 34.1]",1.346899,,Off T,Open Play,9754,,0,False
124530,cc8e4549-3225-46eb-9885-b42c13406fd8,14,Barcelona,Regular Play,Barcelona,José Paulo Bezzera Maciel Júnior,"[114.4, 38.9]",Right Wing,"[107.1, 39.2]",0.412,,Blocked,Open Play,9754,,0,False
124537,fa58c8a9-7530-4218-8296-ebce59505c79,38,Barcelona,From Throw In,Barcelona,José Paulo Bezzera Maciel Júnior,"[120.0, 38.9, 0.5]",Right Wing,"[113.3, 37.7]",1.769,,Goal,Open Play,9754,True,1,True
124539,5d970909-7a4d-4531-943a-6e27b4739daf,49,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 43.1, 2.0]",Left Center Forward,"[105.1, 24.1]",1.998,,Goal,Open Play,9754,,1,True
124541,efdd6842-9771-4aff-b60b-0e530267ecdc,63,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[99.0, 32.9]",Right Center Forward,"[90.5, 32.9]",0.463,,Blocked,Free Kick,9754,,0,False
124542,4c840615-866c-4591-99a0-1ff0ad46fc62,69,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[110.7, 34.1]",Left Center Forward,"[108.6, 33.2]",0.165,,Blocked,Open Play,9754,,0,False
124543,cbae956b-fdc1-413e-974b-5a0ff6a90d42,70,Barcelona,From Counter,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 37.9, 0.6]",Left Center Forward,"[105.1, 30.6]",1.015001,,Goal,Open Play,9754,True,1,True
124545,f1e6f1c3-7323-400e-a5bc-1bfa5169dbe0,75,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 45.2, 0.5]",Right Center Forward,"[88.8, 50.7]",1.870055,,Off T,Free Kick,9754,,0,False
124546,98ab2540-db2f-4148-b8d3-3e6701be013d,81,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[116.8, 39.2, 0.4]",Right Center Forward,"[101.5, 31.4]",0.69,,Saved,Open Play,9754,,0,False
124547,d14b0c3e-f406-44fc-ba0a-532ef094d71a,84,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 37.2, 2.0]",Right Center Forward,"[88.5, 37.6]",1.693346,,Goal,Free Kick,9754,,1,True
124550,2ec877e0-5c47-4155-b96b-896cc043d1a4,88,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 45.6, 0.2]",Left Center Forward,"[118.3, 52.6]",0.624332,True,Off T,Open Play,9754,,0,False
124552,bccf28d3-bbb9-4e3f-a0ad-1a4a7ba029da,4,Barcelona,From Throw In,Barcelona,José Paulo Bezzera Maciel Júnior,"[120.0, 46.0, 1.0]",Right Center Midfield,"[108.1, 45.7]",0.985892,,Off T,Open Play,9889,,0,False
124553,e6a73484-b390-484c-9f55-137e517032df,7,Barcelona,Regular Play,Barcelona,Denis Suárez Fernández,"[120.0, 46.8, 0.2]",Center Attacking Midfield,"[117.1, 30.2]",1.035389,,Off T,Open Play,9889,True,0,False
124555,e33ef5f0-aacb-4c40-96ba-9052af47504b,10,Barcelona,From Throw In,Barcelona,Francisco Alcácer García,"[114.5, 43.6, 2.0]",Center Forward,"[101.4, 52.9]",2.150477,,Saved,Open Play,9889,,0,False
124556,5dcb146e-c242-4ddb-87a0-266cb105d5eb,11,Barcelona,From Keeper,Barcelona,Ousmane Dembélé,"[106.7, 46.3]",Right Wing,"[104.6, 47.9]",0.152292,,Blocked,Open Play,9889,,0,False
124558,7fad791e-7637-42b3-8681-64325786efb5,23,Barcelona,Regular Play,Barcelona,José Paulo Bezzera Maciel Júnior,"[109.4, 48.8]",Right Center Midfield,"[108.4, 49.4]",0.621837,,Blocked,Open Play,9889,,0,False
124559,4fd9edd3-e32a-424a-a3f3-58f6a448d82d,24,Barcelona,From Corner,Barcelona,José Paulo Bezzera Maciel Júnior,"[120.0, 36.1, 0.8]",Right Center Midfield,"[108.4, 38.2]",0.935698,,Post,Open Play,9889,True,0,False
124563,d9fb39a8-c6a7-45fe-bc14-7cd73199c830,32,Barcelona,Regular Play,Barcelona,José Paulo Bezzera Maciel Júnior,"[99.9, 25.9]",Right Center Midfield,"[97.7, 24.3]",0.285738,,Blocked,Open Play,9889,True,0,False
124566,9920385a-0f65-4da1-aa60-96519c60b2f5,35,Barcelona,Regular Play,Barcelona,Ousmane Dembélé,"[120.0, 43.0, 0.5]",Right Wing,"[102.6, 34.1]",0.754804,,Goal,Open Play,9889,,1,True
124567,71319879-f4e1-41ca-8765-ed9ac77ee7dd,39,Barcelona,From Corner,Barcelona,Philippe Coutinho Correia,"[120.0, 47.2, 5.9]",Left Wing,"[97.0, 30.4]",1.482923,,Off T,Open Play,9889,True,0,False
124569,fef999d1-f232-4b49-9c19-4ad8eeb6065b,51,Barcelona,Regular Play,Barcelona,Denis Suárez Fernández,"[116.2, 34.8, 1.0]",Center Attacking Midfield,"[115.1, 33.8]",0.302919,,Saved,Open Play,9889,,0,False
124572,271d07d9-d87e-4155-b3cc-790e094618c1,60,Barcelona,Regular Play,Barcelona,Ousmane Dembélé,"[118.1, 40.3, 1.3]",Right Wing,"[95.6, 50.0]",0.893295,,Saved,Open Play,9889,,0,False
124573,d7d4c63c-dfa0-4a49-be54-25c9f7ba2d93,63,Barcelona,Regular Play,Barcelona,José Paulo Bezzera Maciel Júnior,"[116.6, 40.1, 0.2]",Right Defensive Midfield,"[114.8, 40.6]",1.034011,,Saved,Open Play,9889,,0,False
124574,23a8249c-3e2d-4be0-842f-61083c788398,63,Barcelona,Regular Play,Barcelona,Francisco Alcácer García,"[120.0, 36.4, 0.2]",Left Wing,"[118.8, 37.0]",0.598447,,Goal,Open Play,9889,,1,True
124576,fed59fc9-061e-43c3-a025-70f8cca5879e,68,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 32.4, 4.5]",Center Forward,"[96.3, 39.9]",0.997529,,Off T,Open Play,9889,,0,False
130057,e2be6784-0093-4126-8d52-8dcc3b9348a8,6,Barcelona,Regular Play,Barcelona,Ousmane Dembélé,"[120.0, 35.1, 0.1]",Left Wing,"[100.0, 19.0]",1.008618,,Off T,Open Play,15998,,0,False
130059,038e137e-b1a5-4e62-81d2-cbbce59d0446,11,Barcelona,From Throw In,Barcelona,Philippe Coutinho Correia,"[120.0, 42.8, 0.7]",Left Center Midfield,"[98.1, 38.5]",1.103274,,Goal,Open Play,15998,,1,True
130060,64a50bc2-60e7-4340-b4c2-4929a6379404,16,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.9, 3.0]",Right Wing,"[95.8, 42.0]",1.08592,,Post,Open Play,15998,,0,False
130061,4eaa5f1c-d50f-4ef9-a8a4-553f9f27c6fe,17,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[118.1, 39.1, 0.2]",Right Wing,"[100.4, 41.6]",0.711417,,Saved,Open Play,15998,,0,False
130062,7de98f9e-46c8-4a23-9c7c-2af8a086c1a7,22,Barcelona,Regular Play,Barcelona,Sergio Busquets i Burgos,"[120.0, 47.3, 3.7]",Center Defensive Midfield,"[89.6, 29.2]",1.197526,,Off T,Open Play,15998,True,0,False
130069,e6f0bd2d-9543-47cb-91bf-db8ae60064cd,62,Barcelona,From Corner,Barcelona,Ivan Rakitić,"[118.3, 38.9, 1.2]",Right Center Midfield,"[91.8, 26.1]",1.760512,,Saved,Open Play,15998,,0,False
130071,100423f2-39d9-4271-a256-60ab19020fac,79,Barcelona,From Throw In,Barcelona,Philippe Coutinho Correia,"[118.4, 41.6, 1.3]",Left Center Midfield,"[104.9, 32.0]",0.715878,,Saved,Open Play,15998,,0,False
130072,6e852918-33cb-4b26-a7bc-710fa773ee7a,79,Barcelona,From Throw In,Barcelona,Ivan Rakitić,"[117.8, 43.1, 2.0]",Right Center Midfield,"[112.1, 48.1]",0.48631,,Saved,Open Play,15998,,0,False
130073,b9a8ab8a-570d-4144-bf7f-7247ad6111a1,85,Barcelona,From Goal Kick,Barcelona,Sergi Roberto Carnicer,"[120.0, 42.5, 3.9]",Right Back,"[106.1, 54.1]",0.71629,,Off T,Open Play,15998,,0,False
130075,ce84808e-8326-4812-b76b-5b3d66e20c79,2,Barcelona,From Free Kick,Barcelona,Philippe Coutinho Correia,"[120.0, 43.4, 2.2]",Left Wing,"[105.0, 35.0]",1.03497,,Goal,Open Play,16029,True,1,True
130078,d7a45557-acce-491d-9acb-348aa4b9f92d,8,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[117.0, 35.0]",Right Wing,"[114.0, 29.0]",0.360858,,Blocked,Open Play,16029,True,0,False
130080,09342f5a-82e2-4fd8-9487-09b1aed195af,12,Barcelona,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.6, 0.2]",Right Wing,"[101.0, 47.7]",0.976663,,Goal,Open Play,16029,,1,True
130082,cf93ea3b-493d-4d54-8947-e224bbcebaad,23,Barcelona,Regular Play,Barcelona,Ivan Rakitić,"[120.0, 48.8, 5.2]",Right Center Midfield,"[85.0, 51.0]",1.421176,,Off T,Open Play,16029,,0,False
130084,ebe1e0b2-3d99-4e1e-b330-e580224a8271,35,Barcelona,From Free Kick,Barcelona,Philippe Coutinho Correia,"[120.0, 46.3, 3.5]",Left Wing,"[94.0, 32.0]",1.537276,,Off T,Open Play,16029,,0,False
130085,df377547-cb6e-4379-9a20-3e56c85135f6,37,Barcelona,From Counter,Barcelona,Ousmane Dembélé,"[120.0, 49.7, 0.3]",Right Wing,"[111.0, 26.0]",1.533356,,Off T,Open Play,16029,,0,False
130086,941a3b76-4c83-46dc-b5f3-ddda2e2b2c43,41,Barcelona,From Free Kick,Barcelona,Nélson Cabral Semedo,"[120.0, 45.1, 2.0]",Right Back,"[111.3, 53.5]",0.501944,,Off T,Open Play,16029,,0,False
130088,5f663ffc-db95-46a5-99e7-f9f65add1715,44,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[117.5, 41.6, 0.2]",Center Forward,"[101.0, 42.2]",0.749395,,Saved,Open Play,16029,,0,False
130090,5ee9041c-b497-4be2-9be8-4a8f763afff7,47,Barcelona,Regular Play,Barcelona,Ivan Rakitić,"[114.2, 46.6, 1.8]",Right Center Midfield,"[109.0, 51.0]",0.370788,,Saved,Open Play,16029,,0,False
130091,a27e5285-7744-4671-b7d6-5c3d73cffd7e,51,Barcelona,Regular Play,Barcelona,Philippe Coutinho Correia,"[118.4, 38.3, 0.9]",Left Wing,"[100.1, 18.1]",1.001839,,Saved,Open Play,16029,,0,False
130092,a6e7f97f-243e-486f-8566-2400d9e51e10,53,Barcelona,From Counter,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 36.1, 1.0]",Center Forward,"[90.1, 38.1]",1.37116,,Post,Open Play,16029,,0,False
130094,9aa37a73-7ab9-4d38-9e32-dd802522e912,57,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[107.1, 50.1]",Center Forward,"[105.1, 51.1]",0.3496,,Blocked,Open Play,16029,,0,False
130095,ec0dd28b-9cf1-4587-a9a7-c3a404127124,57,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 20.6, 0.2]",Center Forward,"[111.2, 49.3]",1.629178,True,Off T,Open Play,16029,True,0,False
130098,73bd8039-7076-41a1-805d-cc1966ca0fdd,60,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 42.2, 4.6]",Center Forward,"[109.5, 55.1]",0.574885,,Off T,Open Play,16029,,0,False
130099,00760352-2e05-4ef1-9a29-7f556c3f4ce0,62,Barcelona,Other,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 37.2, 0.2]",Center Forward,"[108.1, 40.1]",0.769673,,Goal,Penalty,16029,,1,True
130102,3e35ceba-bed9-48d0-8161-401271ba5aeb,68,Barcelona,From Throw In,Barcelona,Ivan Rakitić,"[120.0, 34.1, 6.2]",Right Center Midfield,"[100.1, 33.1]",1.177423,,Off T,Open Play,16029,,0,False
130103,bb7546e7-7a2d-4d5b-9b82-2cc49dbab560,71,Barcelona,From Throw In,Barcelona,Philippe Coutinho Correia,"[110.6, 25.9]",Left Wing,"[110.1, 25.1]",0.159124,,Blocked,Open Play,16029,,0,False
130104,55524e5c-d905-456c-85a9-a5bdc65b60c2,71,Barcelona,From Corner,Barcelona,Clément Lenglet,"[120.0, 47.1, 1.5]",Left Center Back,"[112.9, 38.0]",1.355106,,Off T,Open Play,16029,True,0,False
130105,b5047702-b169-4a5d-81c5-824ae354d83b,72,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[117.8, 42.1, 0.2]",Center Forward,"[101.8, 38.6]",0.849372,,Saved,Open Play,16029,,0,False
130106,2e9fa06d-e49b-4641-8deb-caba8e68b2c8,73,Barcelona,From Throw In,Barcelona,Ousmane Dembélé,"[109.2, 50.0]",Right Wing,"[108.1, 51.1]",0.110434,,Blocked,Open Play,16029,,0,False
130108,90a6d8af-e2ba-417d-8e93-4026df413ecc,82,Barcelona,From Free Kick,Barcelona,Philippe Coutinho Correia,"[119.1, 42.1, 0.5]",Left Wing,"[86.5, 44.2]",1.264562,,Saved,Free Kick,16029,,0,False
130114,31505a58-3557-46b4-a489-a6525748c098,87,Barcelona,From Free Kick,Barcelona,Ivan Rakitić,"[120.0, 36.7, 0.4]",Right Center Midfield,"[104.1, 58.1]",1.187621,,Goal,Open Play,16029,,1,True
130116,426821ca-9e3c-407a-b1f7-1130f425f6ee,91,Barcelona,Regular Play,Barcelona,Munir El Haddadi Mohamed,"[107.7, 34.3]",Center Forward,"[105.1, 33.1]",0.284905,,Blocked,Open Play,16029,,0,False
130118,d9551553-9c13-48e8-b25b-0e47cb063fd1,37,Barcelona,From Corner,Barcelona,Arturo Erasmo Vidal Pardo,"[107.4, 46.7]",Left Midfield,"[102.6, 49.9]",0.479972,,Blocked,Open Play,16073,,0,False
130119,6e92cd04-d1d0-41f7-b9f4-cb9c8b3f41bc,39,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 38.3, 3.8]",Right Center Forward,"[97.2, 59.9]",0.891776,,Off T,Free Kick,16073,,0,False
130120,4acfd91e-730d-4fc1-997e-f789f3f66087,47,Barcelona,From Free Kick,Barcelona,Arthur Henrique Ramos de Oliveira Melo,"[109.7, 36.9]",Left Center Midfield,"[100.5, 36.1]",0.336079,,Blocked,Open Play,16073,,0,False
130121,32aa0fad-2fb5-41d4-bd26-5e1a2e6b6487,55,Barcelona,From Goal Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[94.0, 48.9]",Right Center Forward,"[91.5, 50.4]",0.06899,,Blocked,Open Play,16073,,0,False
130123,fe5a49d5-d8f7-466e-a8e5-49686876ed16,81,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[119.3, 42.8, 1.8]",Right Center Forward,"[94.0, 52.5]",1.142468,,Saved,Free Kick,16073,,0,False
130125,ca7bcfaf-6eca-446f-9e0f-a6fcee09f97b,86,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[100.1, 41.9]",Right Center Forward,"[91.9, 41.2]",0.347148,,Blocked,Free Kick,16073,,0,False
130126,d05690b2-18af-4f6e-8971-e2abe836368c,89,Barcelona,From Throw In,Barcelona,Ousmane Dembélé,"[120.0, 41.9, 0.4]",Right Midfield,"[111.9, 52.9]",0.500035,,Goal,Open Play,16073,,1,True
130128,7fb057cd-b017-4e3a-9342-1ebcfe03e18c,16,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 43.7, 2.3]",Right Wing,"[92.9, 42.9]",1.350836,,Goal,Free Kick,16086,,1,True
130129,dc341845-a139-4f2e-a360-502aadf0a32e,20,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[116.9, 36.4, 0.2]",Center Forward,"[109.1, 31.1]",0.484157,,Saved,Open Play,16086,,0,False
130131,8efe173d-fdd3-476e-b48e-8b03003c14a9,25,Barcelona,Regular Play,Barcelona,Ousmane Dembélé,"[120.0, 43.2, 1.8]",Left Wing,"[110.1, 26.1]",1.306604,,Goal,Open Play,16086,,1,True
130136,68cee7d0-9a58-4f2b-8db2-dd782ba12206,35,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 44.1, 0.2]",Center Forward,"[112.1, 37.1]",1.125093,,Post,Open Play,16086,,0,False
130137,39ec9591-0515-4e8c-8de6-681c0c457695,35,Barcelona,Regular Play,Barcelona,Arturo Erasmo Vidal Pardo,"[115.9, 44.5]",Right Center Midfield,"[115.1, 46.1]",0.185986,,Blocked,Open Play,16086,,0,False
130138,bdd4158f-aa4e-4472-9234-7c2db7f90e25,35,Barcelona,From Corner,Barcelona,Jordi Alba Ramos,"[112.7, 35.6]",Left Back,"[103.6, 29.1]",0.317444,,Blocked,Open Play,16086,,0,False
130139,441759ba-a6ca-4e9d-bcc9-c240dfc7c151,36,Barcelona,Regular Play,Barcelona,Ivan Rakitić,"[119.1, 38.9, 0.9]",Left Center Midfield,"[112.0, 38.9]",0.323218,,Saved,Open Play,16086,,0,False
130140,3cf9f53a-86b7-4a93-bc63-c2766938d169,36,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.4, 0.5]",Right Wing,"[113.1, 47.1]",0.899176,,Post,Open Play,16086,,0,False
130142,7340f498-6d31-409b-b430-ba63d0be78f7,44,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 43.1, 0.4]",Center Forward,"[119.0, 30.9]",1.884029,True,Goal,Open Play,16086,True,1,True
130144,3ec545e2-82e0-47a0-8597-06ea0f58b16b,55,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[98.9, 32.5]",Center Forward,"[88.2, 32.7]",0.3058,,Blocked,Free Kick,16086,,0,False
130145,7e9c6832-023a-403f-955b-458c6e16bafd,57,Barcelona,From Counter,Barcelona,Ousmane Dembélé,"[108.0, 30.4]",Left Wing,"[107.3, 29.8]",0.1352,,Blocked,Open Play,16086,,0,False
130146,bc53ac90-28df-4b1c-8a3b-9235cf8a53ce,57,Barcelona,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,"[117.6, 43.8, 0.2]",Right Wing,"[114.7, 49.0]",0.340547,True,Saved,Open Play,16086,,0,False
130148,0cb55b84-2e78-4ed3-a50d-552c230e058b,64,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[119.9, 36.9, 2.4]",Right Wing,"[92.8, 28.1]",2.033102,,Goal,Free Kick,16086,,1,True
130151,348dcbf3-b602-4a8f-93d9-c4e8fd5f2273,68,Barcelona,From Free Kick,Barcelona,Philippe Coutinho Correia,"[118.6, 39.4, 0.9]",Left Wing,"[110.4, 27.2]",0.591786,,Saved,Open Play,16086,,0,False
130152,942eaf4b-45bf-4ff9-b479-f94cf63169e8,68,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[118.0, 41.0, 1.3]",Right Wing,"[112.7, 41.3]",0.537377,,Saved,Open Play,16086,,0,False
130153,d97665d0-fa29-4313-ba32-9360b533fbfd,79,Barcelona,From Free Kick,Barcelona,Ivan Rakitić,"[117.0, 31.0]",Left Center Midfield,"[116.8, 28.9]",0.048449,,Blocked,Open Play,16086,,0,False
130158,1bde0405-e3e1-49fd-b7b0-ae62ed5716c1,94,Barcelona,From Free Kick,Barcelona,Munir El Haddadi Mohamed,"[111.9, 50.6]",Center Forward,"[111.1, 51.8]",0.154627,,Blocked,Open Play,16086,,0,False
130160,602416d1-b33d-4e65-a50e-4ae96b87a9a8,9,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[105.1, 36.0]",Right Wing,"[101.7, 34.7]",0.165762,,Blocked,Open Play,16190,,0,False
130161,46829581-3a84-40a4-be5a-a84cf9536482,10,Barcelona,From Throw In,Barcelona,Philippe Coutinho Correia,"[118.8, 37.4, 1.4]",Left Wing,"[97.0, 21.2]",1.14095,,Saved,Open Play,16190,True,0,False
130165,efead214-9ee0-4452-8502-d044e0ca4d0f,24,Barcelona,Regular Play,Barcelona,Arturo Erasmo Vidal Pardo,"[119.2, 42.9, 0.3]",Right Center Midfield,"[107.8, 43.9]",0.912834,,Saved,Open Play,16190,,0,False
130166,12c7bf15-0f31-439e-8c90-8e4b53763870,25,Barcelona,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 37.7, 2.1]",Right Wing,"[105.4, 40.9]",0.655256,,Goal,Open Play,16190,,1,True
130169,11d87581-a030-4afb-b61d-a3ce9d7734f8,43,Barcelona,From Free Kick,Barcelona,Philippe Coutinho Correia,"[104.6, 32.7]",Left Wing,"[102.3, 31.9]",0.147684,,Blocked,Open Play,16190,,0,False
130172,9bfe164e-8292-4970-b905-5946675e6d01,52,Barcelona,Regular Play,Barcelona,Ousmane Dembélé,"[119.5, 32.8]",Right Wing,"[109.8, 40.7]",0.542246,,Wayward,Open Play,16190,,0,False
130174,e2fdb68a-5344-4110-a576-1982c2a93a5e,54,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[106.7, 26.7]",Center Attacking Midfield,"[104.9, 25.1]",0.174251,,Blocked,Open Play,16190,,0,False
130175,6352a773-8f24-4999-aebe-c5005248e740,58,Barcelona,From Throw In,Barcelona,Ivan Rakitić,"[102.1, 46.1]",Right Center Midfield,"[93.6, 50.2]",0.330491,,Blocked,Open Play,16190,,0,False
130176,86e6d3e0-8f9d-4b54-b9ee-7630eb1d3a41,64,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[117.2, 44.3]",Center Forward,"[108.8, 55.9]",0.611757,,Wayward,Open Play,16190,,0,False
130177,09d348aa-ed45-45f1-a826-7755e1e65d11,66,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 43.3, 2.3]",Center Attacking Midfield,"[103.8, 45.0]",0.882968,,Goal,Open Play,16190,,1,True
130178,6e189b7e-1532-4f84-9d4a-cd8596f91727,70,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.5, 3.5]",Right Wing,"[101.6, 56.2]",1.297035,,Off T,Open Play,16190,,0,False
130181,718ff4ea-b8d1-4ad8-8964-d5468a3a4ccb,77,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[119.2, 41.0, 2.5]",Right Wing,"[97.9, 37.7]",0.994301,,Saved,Open Play,16190,True,0,False
130182,e1df6030-7750-4c2a-a9ee-026a503be450,78,Barcelona,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,"[109.1, 35.1]",Right Wing,"[100.8, 33.3]",0.657593,,Blocked,Open Play,16190,,0,False
130183,d88d52d7-82c7-42fd-bd3e-f5dc5c57bb3a,82,Barcelona,From Corner,Barcelona,Carles Aleña Castillo,"[106.1, 39.1]",Left Center Midfield,"[97.1, 38.7]",0.39122,,Blocked,Open Play,16190,,0,False
130184,972e9dca-4421-4124-bfe5-270e030620c8,84,Barcelona,From Keeper,Barcelona,Carles Aleña Castillo,"[102.1, 44.1]",Left Center Midfield,"[97.9, 45.7]",0.173639,,Blocked,Open Play,16190,,0,False
